,Unnamed: 0_x,id,Mã học phần,Tên học phần,Thời lượng,Số tín chỉ,TC học phí,Trọng số,Unnamed: 0_y,Học phần điều kiện,Tên tiếng anh,Tên viết tắt,Viện Quản lý
5721,5721,5721,CH3231E,Thí nghiệm hoá hữu cơ I,1(0-0-2-2),1.0,3,0.7,5721,,Organic Chemistry Lab I,Thí nghiệm hoá hữu cơ I,KCNHH
5722,5722,5722,CH3210E,Hóa hữu cơ II,2(2-1-0-4),2.0,3,0.7,5722,,Organic Chemistry II,Hóa hữu cơ II,KCNHH
5723,5723,5723,CH3007E,Thí nghiệm Hóa lý,1(0-0-2-2),1.0,3,0.7,5723,,Physical Chemistry Lab,Thí nghiệm Hóa lý,KCNHH
5724,5724,5724,CH3232E,Thí nghiệm hoá hữu cơ II,1(0-0-2-2),1.0,3,0.7,5724,,Organic Chemistry Lab II,Thí nghiệm hoá hữu cơ II,KCNHH
5725,5725,5725,CH3340E,Thí nghiệm Hóa phân tích,2(0-0-4-4),2.0,6,0.7,5725,,Analytical Chemistry Lab,Thí nghiệm Hóa phân tích,KCNHH
5726,5726,5726,CH4481E,Phân tích cấu trúc bằng phổ,3(3-1-0-6),3.0,4,0.7,5726,,Spectroscopic Identification of Organic Compounds,Phân tích cấu trúc bằng phổ,KCNHH
5727,5727,5727,CH4490E,Cơ sở kỹ thuật bào chế,2(2-1-0-4),2.0,3,0.7,5727,,Basic Pharmaceutics,Cơ sở kỹ thuật bào chế,KCNHH
5728,5728,5728,CH3840E,Động học và thiết kế thiết bị phản ứng,3(3-1-0-4),3.0,4,0.7,5728,,Kinetics and Reactor Design,Động học và thiết kế thiết bị phản ứng,KCNHH
5729,5729,5729,CH4400E,Thiết bị và điều khiển quá trình,2(2-1-0-4),2.0,3,0.7,5729,,Process Control and Instrumentation,Thiết bị và điều khiển quá trình,KCNHH
5730,5730,5730,ME4511Q,Cảm biến & xử lý tín hiệu,2(2-1-0-4),2.0,3,0.7,5730,,Sensors and Signal Processing,Cảm biến & xử lý tín hiệu,KCK
5731,5731,5731,EM2420,Kỹ thuật hệ thống công nghiệp,3(3-1-0-6),3.0,4,0.7,5731,,Industrial System Engineering,Kỹ thuật hệ thống công nghiệp,KKTVQL
5732,5732,5732,EM3419,Hệ thống sản xuất tích hợp máy,3(2-1-1-6),3.0,4.5,0.6,5732,EM3417,Computer -Integrated Manufacturing System,Hệ thống sản xuất tích hợp máy,KKTVQL
5733,5733,5733,EM3232Q,Thống kê ứng dụng và thiết kế lấy mẫu,3(3-1-0-6),3.0,4,0.7,5733,,Applied Statistics and Experimental Design,Thống kê ứng dụng và thiết kế lấy mẫu,KKTVQL
5734,5734,5734,EM3512,Thị trường và các thể chế tài chính,3(3-1-0-6),3.0,4,0.7,5734,"EM1100,EM1110",Financial Market and Institutions,Thị trường và các thể chế tài chính,KKTVQL
5735,5735,5735,EM3537,Các vấn đề đương đại về công nghệ tài chính,3(3-1-0-6),3.0,4,0.6,5735,,Contemprary Issues on Financial Technology,Các vấn đề đương đại về công nghệ tài chính,KKTVQL
5736,5736,5736,EM4736,Kế toán quản trị,3(3-1-0-6),3.0,4,0.7,5736,,Managerial Accounting,Kế toán quản trị,KKTVQL
5737,5737,5737,EM4401,Quản trị năng suất trong sản xuất,3(3-1-0-6),3.0,4,0.6,5737,,Productivity Management in Manufacturing,Quản trị năng suất trong sản xuất,KKTVQL
5738,5738,5738,EM1622,Academic Writing and Presentation,3(2-2-0-6),3.0,4,0.6,5738,,Academic Writing and Presentation,Academic Writing and Presentation,KKTVQL
5739,5739,5739,EM1422,Academic Writing and Presentation,3(2-2-0-6),3.0,4,0.6,5739,,Academic Writing and Presentation,Academic Writing and Presentation,KKTVQL
5740,5740,5740,EM4453,Đồ án nghiên cứu (Quản lý công nghiệp Khoa học),8(0-0-16-32),8.0,20,0.5,5740,,Research -Based Capstone Project,Đồ án nghiên cứu (Quản lý công nghiệp Khoa học),KKTVQL
5741,5741,5741,EM1722,Academic Writing and Presentation,3(2-2-0-6),3.0,4,0.6,5741,,Academic Writing and Presentation,Academic Writing and Presentation,KKTVQL
5742,5742,5742,EM1522,Academic Writing and Presentation,3(2-2-0-6),3.0,4,0.6,5742,,Academic Writing and Presentation,Academic Writing and Presentation,KKTVQL
5743,5743,5743,TE4200E,Hệ thống điện và điện tử ô tô,3(3-0-1-6),3.0,4.5,0.5,5743,,Autômbile Electrical and Electronics System,Hệ thống điện và điện tử ô tô,VCKDL
5744,5744,5744,TE4210E,Thiết kế ô tô hiện đại,3(3-1-0-6),3.0,4,0.7,5744,,Modern Autômbile Design,Thiết kế ô tô hiện đại,VCKDL
5745,5745,5745,TE4010E,Công nghệ lưu trữ năng lượng,2(2-1-0-4),2.0,3,0.6,5745,,Energy Storage Technologies,Công nghệ lưu trữ năng lượng,VCKDL
5746,5746,5746,TE3090E,Đồ án kỹ thuật ô tô,2(0-0-4-4),2.0,4,0.5,5746,,Autômbile Engineering Project,Đồ án kỹ thuật ô tô,VCKDL
5747,5747,5747,ME3131,Đồ án chi tiết máy,2(0-0-4-4),2.0,4,1.0,5747,,Project in Machine Details,Đồ án chi tiết máy,KCK
5748,5748,5748,IT4023E,Data Visualization,2(2-1-0-4),2.0,3,0.6,5748,,Data Visualization,Data Visualization,KCNTT
5749,5749,5749,IT3930E,Project II,2(0-0-4-8),2.0,4,0.7,5749,,Project II,Project II,KCNTT
5750,5750,5750,IT3940E,Project III,3(0-0-6-12),3.0,6,0.7,5750,,Project III,Project III,KCNTT
5751,5751,5751,IT4043E,Big Data Storage and Processing,3(3-1-0-6),3.0,4,0.6,5751,,Big Data Storage and Processing,Big Data Storage and Processing,KCNTT
5752,5752,5752,IT4063E,Introduction to Business Analytics,2(2-1-0-4),2.0,3,0.6,5752,,Introduction to Business Analytics,Introduction to Business Analytics,KCNTT
5753,5753,5753,IT3120E,Systems Analysis and Design,2(2-1-0-4),2.0,3,0.6,5753,,Systems Analysis and Design,Systems Analysis and Design,KCNTT
5754,5754,5754,IT4868E,Web Mining,3(3-1-0-6),3.0,4,0.6,5754,,Web Mining,Web Mining,KCNTT
5755,5755,5755,IT4033E,Mathematical Modelling,2(2-1-0-4),2.0,3,0.5,5755,,Mathematical Modelling,Mathematical Modelling,KCNTT
5756,5756,5756,IT4353E,Principles of Enterprise Data Strategy & Management,2(2-1-0-4),2.0,3,0.7,5756,,Principles of Enterprise Data Strategy & Management,Principles of Enterprise Data Strategy & Management,KCNTT
5757,5757,5757,IT4991E,Internship,2(0-0-4-4),2.0,5,0.7,5757,,Internship,Internship,KCNTT
5758,5758,5758,IT4995E,Thesis,6(0-0-12-12),6.0,15,0.7,5758,,Thesis,Thesis,KCNTT
5759,5759,5759,TE2201E,Động lực học phân tích,2(2-1-0-4),2.0,3,0.7,5759,,Analytical Dynamics and Tutorial,Động lực học phân tích,VCKDL
5760,5760,5760,TE2402E,Cơ học vật liệu,2(2-0-1-4),2.0,3.5,0.7,5760,,Mechanics of Materials and Tutorial,Cơ học vật liệu,VCKDL
5761,5761,5761,TE2440E,Nhiệt động học,2(2-1-0-4),2.0,3,0.7,5761,,Thermodynamics and Tutorial,Nhiệt động học,VCKDL
5762,5762,5762,TE2609E,Kỹ thuật thủy khí,2(2-0-1-4),2.0,3.5,0.7,5762,,Fluid Mechanics and Tutorial,Kỹ thuật thủy khí,VCKDL
5763,5763,5763,EE4010E,Phân tích Hệ thống điện,3(3-1-1-6),3.0,5.5,0.7,5763,,Power system analysis,Phân tích Hệ thống điện,KD
5764,5764,5764,CH1031,Hóa học 1,2(2-1-1-4),2.0,4.5,0.7,5764,,Chemistry 1,Hóa học 1,KCNHH
5765,5765,5765,EM2223Q,Kỹ năng làm việc nhóm,2(2-1-0-4),2.0,3,0.7,5765,,Team work skill,Kỹ năng làm việc nhóm,KKTVQL
5766,5766,5766,EM4728F,Giám sát quản lý,2(2-1-0-4),2.0,3,0.7,5766,,Management Control,Giám sát quản lý,KKTVQL
5767,5767,5767,ME2207Q,Thiết kế hệ thống cơ khí,2(2-0-1-4),2.0,3.5,0.7,5767,,Mechanical Engineering Design,Thiết kế hệ thống cơ khí,KCK
5768,5768,5768,ME2208Q,Kỹ thuật sáng tạo,2(2-0-1-4),2.0,3.5,0.7,5768,,Creative Engineering,Kỹ thuật sáng tạo,KCK
5769,5769,5769,TE3579,Cơ sở lý thuyết điều khiển tự động trong thủy khí ứng dụng,2(2-1-0-6),2.0,3,0.7,5769,,Automatic control theory in applied fluid,Lý thuyết điều khiển tự động,VCKDL
5770,5770,5770,TE3480,Cảm biến và đo lường,2(2-1-0-6),2.0,3,0.7,5770,,Sensors and Measurement Technology,Cảm biến và đo lường,VCKDL
5771,5771,5771,TE2652,Kỹ thuật lập trình trong thủy khí ứng dụng,2(2-1-0-6),2.0,3,0.7,5771,,Programming in applied fluid,Kỹ thuật lập trình trong thủy khí ứng dụng,VCKDL
5772,5772,5772,TE3412,Lý thuyết cánh,2(2-0-1-4),2.0,3.5,0.7,5772,,Theory of Wings and Blades,Lý thuyết cánh,VCKDL
5773,5773,5773,TE3462,Truyền động thủy khí công nghiệp,2(2-0-1-4),2.0,3.5,0.7,5773,,Fluid power Transmission,Truyền động thủy khí công nghiệp,VCKDL
5774,5774,5774,TE3612,Lý thuyết phương tiện thủy,3(3-0-1-6),3.0,4.5,0.7,5774,,Theory of water vehicles,Lý thuyết phương tiện thủy,VCKDL
5775,5775,5775,TE3652,Kết cấu phương tiện thủy,3(3-1-0-6),3.0,4,0.7,5775,,Water vehicle structures,Kết cấu phương tiện thủy,VCKDL
5776,5776,5776,TE3654,Thiết kế phương tiện thủy,3(3-1-0-6),3.0,4,0.7,5776,,Water vehicle design,Thiết kế phương tiện thủy,VCKDL
5777,5777,5777,TE4634,Công nghệ chế tạo phương tiện thủy,3(3-1-0-6),3.0,4,0.7,5777,,Building Technology for Water Vehicles,Công nghệ chế tạo phương tiện thủy,VCKDL
5778,5778,5778,TE4652,ứng dụng tin học trong kỹ thuật phương tiện thủy,2(2-1-0-4),2.0,3,0.7,5778,,Computer aided for water vehicles engineering,ứng dụng tin học trong kỹ thuật phương tiện thủy,VCKDL
5779,5779,5779,TE4654,ổn định và điều khiển phương tiện thủy,2(2-1-0-4),2.0,3,0.7,5779,,Stability and control of water vehicles,ổn định và điều khiển phương tiện thủy,VCKDL
5780,5780,5780,TE4656,"Hệ thống, trang thiết bị phương tiện thủy",2(2-1-0-6),2.0,3,0.7,5780,,Auxiliary machinery for water vehicles,"Hệ thống, trang thiết bị phương tiện thủy",VCKDL
5781,5781,5781,TE4400,Thực tập kỹ thuật (MTK),2(0-0-4-4),2.0,4,0.7,5781,,Engineering Practicum,Thực tập kỹ thuật (MTK),VCKDL
5782,5782,5782,TE4705,Thực tập kỹ thuật (TT),2(0-0-4-4),2.0,4,0.7,5782,,Engineering Practicum,Thực tập kỹ thuật (TT),VCKDL
5783,5783,5783,TE4590,Đồ án tốt nghiệp Cử nhân (MTK),6(0-0-12-24),6.0,15,0.5,5783,,Bachelor Thesis,Đồ án tốt nghiệp Cử nhân (MTK),VCKDL
5784,5784,5784,TE4701,Đồ án tốt nghiệp Cử nhân (TT),6(0-0-12-24),6.0,15,0.5,5784,,Bachelor Thesis,Đồ án tốt nghiệp Cử nhân (TT),VCKDL
5785,5785,5785,ET4365,Linh kiện vi điện tử mạch tích hợp,3(3-0-0-6),3.0,3,0.7,5785,,Integrated Microelectronic Devices,Linh kiện vi điện tử mạch tích hợp,KDTVT
5786,5786,5786,ET4358,Cơ sở công nghệ vi điện tử,3(3-0-1-6),3.0,4.5,0.7,5786,,Fundamentals of Microelectronic Technology,Cơ sở công nghệ vi điện tử,KDTVT
5787,5787,5787,ET4355,Cơ sở đóng gói linh kiện vi điện tử,3(3-0-1-6),3.0,4.5,0.7,5787,,Fundamentals of Microelectronic packaging,Cơ sở đóng gói linh kiện vi điện tử,KDTVT
5788,5788,5788,ET4345,Công nghệ mạch tích hợp mật độ cao,3(3-0-1-6),3.0,4.5,0.7,5788,,Technologies for very large scale integration,Công nghệ mạch tích hợp mật độ cao,KDTVT
5789,5789,5789,ET4348,Điều khiển và ghép nối thiết bị ngoại vi,3(3-0-1-6),3.0,4.5,0.7,5789,,Programing and interfacing for external equipment,Điều khiển và ghép nối thiết bị ngoại vi,KDTVT
5790,5790,5790,CH3750,Phương pháp nghiên cứu khoa học,2(2-1-0-4),2.0,3,0.7,5790,,Reseach Methodology,Phương pháp nghiên cứu khoa học,KCNHH
5791,5791,5791,MI5032,Điều khiển tối ưu,2(2-1-0-4),2.0,3,0.7,5791,"MI3050,MI1141,MI1131",Optimal Control,Điều khiển tối ưu,KTTD
5792,5792,5792,MI5160,Chuỗi khối và ứng dụng,2(2-1-0-4),2.0,3,0.7,5792,MI4060/MI4104,Blockcahin and Applications,Chuỗi khối và ứng dụng,KTTD
5793,5793,5793,BF5728,Cơ sở lập dự án và thiết kế nhà máy SH-TP,2(2-1-0-4),2.0,3,0.7,5793,BF3713!,Fundamentals of project planning and plant design for Biotechnology and Food Technology,Cơ sở lập dự án và thiết kế nhà máy SH-TP,VCNSHVTP
5794,5794,5794,MSE3021,Khuếch tán và chuyển pha,3(2-1-1-6),3.0,4.5,0.7,5794,,Diffusion and phase transformation,Khuếch tán và chuyển pha,KKHVCNVL
5795,5795,5795,MSE3400,Ứng xử cơ nhiệt của vật liệu,3(2-2-0-6),3.0,4,0.7,5795,,Thermo-mechanical behavior of materials,Ứng xử cơ nhiệt của vật liệu,KKHVCNVL
5796,5796,5796,MSE3041,Công nghệ vật liệu kim loại,3(2-0-2-4),3.0,5,0.7,5796,,Materials Processing,Công nghệ vật liệu kim loại,KKHVCNVL
5797,5797,5797,ME5011,Thực tập tốt nghiệp,3(0-0-6-6),3.0,7.5,0.5,5797,,Graduation Practicum,Thực tập tốt nghiệp,KCK
5798,5798,5798,ME5012,Thực tập tốt nghiệp,3(0-0-6-6),3.0,7.5,0.5,5798,,Graduation Practicum,Thực tập tốt nghiệp,KCK
5799,5799,5799,IT3402,Hệ thống thông tin trên Web,2(2-0-0-4),2.0,2,0.7,5799,,Web-based Information Systems,Hệ thống thông tin trên Web,KCNTT
5800,5800,5800,IT4552,Thực hành Lập trình Web,2(0-0-4-4),2.0,6,0.7,5800,,Web Programming Lab,Thực hành Lập trình Web,KCNTT
5801,5801,5801,IT4062,Thực hành Lập trình mạng,2(0-4-0-4),2.0,4,0.7,5801,,Network Programming Lab,Thực hành Lập trình mạng,KCNTT
5802,5802,5802,IT4272,Hệ thống máy tính,2(2-0-0-4),2.0,2,0.7,5802,,Computer Systems,Hệ thống máy tinh,KCNTT
5803,5803,5803,IT4492,Lập trình cấu trúc,2(2-0-0-4),2.0,2,0.7,5803,,Structured Programming,Lập trình cấu trúc,KCNTT
5804,5804,5804,IT4312,Mô hình hóa dữ liệu,2(2-0-0-4),2.0,2,0.5,5804,,Data Modeling,Mô hình hóa dữ liệu,KCNTT
5805,5805,5805,EE4123E,Bảo vệ hệ thống điện,4(3-1-1-8),4.0,5.5,0.7,5805,,Power Systems Protection,Bảo vệ hệ thống điện,KD
5806,5806,5806,EE4118E,Điều khiển và vận hành hệ thống điện,3(3-1-0-6),3.0,4,0.7,5806,,Power System Operation and Control,Điều khiển và vận hành hệ thống điện,KD
5807,5807,5807,EE4114E,Kỹ thuật điện cao áp và vật liệu điện,3(3-1-0-6),3.0,4,0.7,5807,,High Voltage Techniques and elelectric materials,Kỹ thuật điện cao áp và vật liệu điện,KD
5808,5808,5808,EE3160,Phần điện nhà máy điện và trạm biến áp,3(3-0-1-6),3.0,4.5,0.7,5808,,Electric Parts of Power Plant and Substation,Phần điện nhà máy điện và trạm biến áp,KD
5809,5809,5809,IT4940,Project 3,3(0-0-6-12),3.0,6,0.7,5809,,Project 3,Project 3,KCNTT
5810,5810,5810,EV1250,Nhập môn quản lý tài nguyên và môi trường,3(2-2-0-6),3.0,4,0.7,5810,,Introduction of Natural Resources and Environmental Management,Nhập môn quản lý tài nguyên và môi trường,VKHVCNMT
5811,5811,5811,IT3011Q,Cấu trúc dữ liệu và thuật toán,2(2-1-0-4),2.0,3,0.6,5811,,Data Structures and Algorithms,Cấu trúc dữ liệu và thuật toán,KCNTT
5812,5812,5812,EM3231E,Thống kê ứng dụng và thiết kế lấy mẫu,3(3-1-0-6),3.0,4,0.7,5812,,Applied Statistics and Experiment Design,Thống kê ứng dụng và thiết kế lấy mẫu,KKTVQL
5813,5813,5813,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,0(0-0-4-8),0.0,4,0.6,5813,,Engineering,Kỹ thuật chiến đấu bộ binh và chiến thuật,KGDQP
5814,5814,5814,PE1015,Thể dục tay không,0(0-0-2-0),0.0,1.5,1.0,5814,,Physical Education,Thể dục tay không,BGDTC
5815,5815,5815,PE2261,Karatedo,0(0-0-2-0),0.0,1.5,1.0,5815,,Physical Education,Karatedo,BGDTC
5816,5816,5816,ME5411,Vật liệu và công nghệ gia công cao su,2(2-1-0-4),2.0,3,0.7,5816,,Rubber material and processing,Vật liệu và công nghệ gia công cao su,KCK
5817,5817,5817,ME5415,Ứng xử cơ học của vật liệu,2(2-1-0-4),2.0,3,0.7,5817,,Mechanical behavior of materials,Ứng xử cơ học của vật liệu,KCK
5818,5818,5818,ME4217,Mô hình hóa quá trình hàn,2(2-1-0-4),2.0,3,0.7,5818,,Modeling of welding process,Mô hình hóa quá trình hàn,KCK
5819,5819,5819,ME4225,Công nghệ hàn điện tiếp xúc,2(2-0-1-4),2.0,3.5,0.7,5819,,Resistance Welding,Công nghệ hàn điện tiếp xúc,KCK
5820,5820,5820,ME4218,Thiết kế và chế tạo bình bồn áp lực,2(2-1-0-4),2.0,3,0.7,5820,,Design and fabrication of pressure vessels,Thiết kế và chế tạo bình bồn áp lực,KCK
5821,5821,5821,ME5565,Đồ án thiết kế máy,3(0-0-6-6),3.0,6,0.7,5821,,Project of Machine tool design,Đồ án thiết kế máy,KCK
5822,5822,5822,ME5315,Mô hình hóa và mô phòng số quá trình biến dạng,3(3-1-0-6),3.0,4,0.7,5822,,Modeling and numerical simulation of forming process,Mô hình hóa và mô phòng số quá trình biến dạng,KCK
5823,5823,5823,MSE3126,Cơ học vật liệu,3(3-0-0-6),3.0,3,0.7,5823,MSE3207,Mechanics for materials,Cơ học vật liệu,KKHVCNVL
5824,5824,5824,MSE3427,Tổng hợp vật liệu,2(2-0-0-4),2.0,2,0.7,5824,MSE1012,Synthesis of Materials,Tổng hợp vật liệu,KKHVCNVL
5825,5825,5825,MSE4175,Qúa trình đông đặc,2(2-0-0-4),2.0,2,0.7,5825,MSE3206,Solidification Processing,Qúa trình đông đặc,KKHVCNVL
5826,5826,5826,MSE3447,"Tính chất điện tử, quang và từ của vật liệu",3(2-2-0-6),3.0,4,0.7,5826,MSE1012,"Electronic, optical and agnetic properties of Materials","Tính chất điện tử, quang và từ của vật liệu",KKHVCNVL
5827,5827,5827,MSE4119,Vật liệu năng lượng sạch,2(2-0-0-4),2.0,2,0.7,5827,,Clean energy materials,Vật liệu năng lượng sạch,KKHVCNVL
5828,5828,5828,MSE4899E,Đồ án nghiên cứu,8(0-0-16-16),8.0,20,0.5,5828,,Bachelor of Science Research Project,Đồ án nghiên cứu,KKHVCNVL
5829,5829,5829,EM4455E,Chuyên đề 2,4(0-0-8-12),4.0,12,0.7,5829,,Seminar 2,Chuyên đề 2,KKTVQL
5830,5830,5830,MIL1210,Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam,0(3-0-0-6),0.0,3,0.6,5830,,Vietnam Communist Party’s Direction on the National Defense,Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam,KGDQP
5831,5831,5831,MIL1220,Công tác quốc phòng và an ninh,0(2-0-0-4),0.0,2,0.6,5831,,Introduction to the National Defense,Công tác quốc phòng và an ninh,KGDQP
5832,5832,5832,MIL1230,Quân sự chung,0(1-0-1-4),0.0,2,0.6,5832,,General Military Education,Quân sự chung,KGDQP
5833,5833,5833,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,0(0-0-4-8),0.0,4,0.6,5833,,Engineering,Kỹ thuật chiến đấu bộ binh và chiến thuật,KGDQP
5834,5834,5834,MSE4999E,Đồ án tốt nghiệp,6(0-0-12-12),6.0,15,0.5,5834,,Bachelor Final Project,Đồ án tốt nghiệp,KKHVCNVL
5835,5835,5835,MIL1210Q,Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam,0(3-0-0-6),0.0,3,0.6,5835,,Vietnam Communist Party’s Direction on the National Defense,Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam,KGDQP
5836,5836,5836,MSE2025,Phương pháp tính toán vật liệu,2(2-1-0-4),2.0,3,0.7,5836,,Computational Methods for Materials Scientists and Engineers,Phương pháp tính toán vật liệu,KKHVCNVL
5837,5837,5837,MSE3027,Công nghệ tạo hình vật liệu,2(2-1-0-4),2.0,3,0.7,5837,,Forming processing in materials,Công nghệ tạo hình vật liệu,KKHVCNVL
5838,5838,5838,MSE3028,Luyện kim vật lý,2(2-1-0-4),2.0,3,0.7,5838,,Physical metallyrgy,Luyện kim vật lý,KKHVCNVL
5839,5839,5839,MSE3407,Nhiệt động học vật liệu,3(3-0-0-6),3.0,3,0.7,5839,,Thermodynamics of Materials,Nhiệt động học vật liệu,KKHVCNVL
5840,5840,5840,MSE4407,Vật liệu thông minh,2(2-0-0-4),2.0,2,0.7,5840,,Smart Materials,Vật liệu thông minh,KKHVCNVL
5841,5841,5841,MSE4408,Vật liệu cấu trúc nano,2(2-0-0-4),2.0,2,0.7,5841,,Nanostructured Materials,Vật liệu cấu trúc nano,KKHVCNVL
5842,5842,5842,MSE4117,Thiết kế hợp kim kỹ thuật,2(2-0-0-4),2.0,2,0.7,5842,,Design of Engineering Alloys,Thiết kế hợp kim kỹ thuật,KKHVCNVL
5843,5843,5843,MSE4118,Vật liệu composite,2(2-0-0-4),2.0,2,0.7,5843,,Composite Materials,Vật liệu composite,KKHVCNVL
5844,5844,5844,MSE4652,Vật liệu chức năng,2(2-0-0-4),2.0,2,0.7,5844,,Functional Materials,Vật liệu chức năng,KKHVCNVL
5845,5845,5845,MSE4653,Mô phỏng cấp độ nguyên tử,2(2-0-0-4),2.0,2,0.7,5845,,Atomic scale Simulation,Mô phỏng cấp độ nguyên tử,KKHVCNVL
5846,5846,5846,MSE4654,Thiết bị điện tử trạng thái rắn,2(2-0-0-4),2.0,2,0.7,5846,,Solid state Electronic Devices,Thiết bị điện tử trạng thái rắn,KKHVCNVL
5847,5847,5847,MSE4656,Công nghệ bề mặt và màng mỏng,2(2-0-0-4),2.0,2,0.7,5847,,Surface and thin film technology,Công nghệ bề mặt và màng mỏng,KKHVCNVL
5848,5848,5848,MSE4095E,Thực tập kỹ thuật,2(0-0-4-4),2.0,2,0.5,5848,,Engineering Practicum,Thực tập kỹ thuật,KKHVCNVL
5849,5849,5849,MSE3207,Công nghệ vật liệu,3(3-0-0-6),3.0,3,0.7,5849,MSE1012,Materials Processing,Công nghệ vật liệu,KKHVCNVL
5850,5850,5850,MSE3417,Hóa học vật liệu,2(2-0-0-4),2.0,2,0.7,5850,,Materials Chemistry,Hóa học vật liệu,KKHVCNVL
5851,5851,5851,MSE4015,Gia công kim loại,2(2-0-0-4),2.0,2,0.7,5851,,Metals Processing,Gia công kim loại,KKHVCNVL
5852,5852,5852,MSE4651E,Vật liệu vô định hình,2(2-1-0-4),2.0,3,0.7,5852,,Amorphous Materials,Vật liệu vô định hình,KKHVCNVL
